date,gamePk,home_team,away_team,home_score,away_score,home_ops,home_era,home_whip,away_ops,away_era,away_whip,run_diff_home,run_diff_away,result_home,result_away,home_record,away_record
2025-04-18,778261,Milwaukee Brewers,Athletics,5,3,0.627,3.0,1.556,0.673,3.375,1.375,2,-2,1,0,0-20,0-23
2025-04-18,778269,Houston Astros,San Diego Padres,6,4,0.933,4.0,1.444,0.802,6.75,1.625,2,-2,1,0,0-22,0-18
2025-04-18,778263,Texas Rangers,Los Angeles Dodgers,0,3,0.531,3.0,0.889,0.509,0.0,0.778,-3,3,0,1,0-23,0-16
2025-04-18,778260,Los Angeles Angels,San Francisco Giants,2,0,0.448,0.0,0.778,0.335,1.125,0.625,2,-2,1,0,0-15,0-23
2025-04-18,778275,Boston Red Sox,Chicago White Sox,10,3,1.156,2.0,0.778,0.509,11.25,1.875,7,-7,1,0,0-20,0-18
2025-04-18,778270,New York Mets,St. Louis Cardinals,5,4,0.988,4.0,0.889,0.571,4.5,1.625,1,-1,1,0,0-19,0-19
2025-04-18,778284,Atlanta Braves,Minnesota Twins,6,4,0.658,4.0,1.0,0.632,6.75,1.5,2,-2,1,0,0-17,0-22
2025-04-18,778272,Tampa Bay Rays,New York Yankees,0,1,0.397,1.0,1.0,0.431,0.0,0.778,-1,1,0,1,0-27,0-21
2025-04-18,778276,Baltimore Orioles,Cincinnati Reds,3,8,0.479,7.0,2.0,1.004,3.0,0.556,-5,5,0,1,0-19,0-18
2025-04-18,778274,Philadelphia Phillies,Miami Marlins,7,2,0.861,2.0,0.778,0.456,7.875,1.625,5,-5,1,0,0-22,0-17
2025-04-18,778271,Pittsburgh Pirates,Cleveland Guardians,7,10,0.976,10.0,2.0,1.008,7.0,1.778,-3,3,0,1,0-21,0-27
2025-04-18,778277,Detroit Tigers,Kansas City Royals,7,3,0.88,2.0,1.778,0.75,7.875,1.875,4,-4,1,0,0-18,0-24
2025-04-18,778268,Chicago Cubs,Arizona Diamondbacks,13,11,1.404,11.0,2.0,0.973,14.625,2.5,2,-2,1,0,0-20,0-21
2025-04-18,778273,Toronto Blue Jays,Seattle Mariners,3,1,0.566,1.0,0.778,0.603,3.375,1.125,2,-2,1,0,0-21,0-18
2025-04-19,778243,Los Angeles Angels,San Francisco Giants,2,3,0.587,3.0,0.889,0.526,2.0,0.778,-1,1,0,1,0-16,0-24
2025-04-19,778267,Atlanta Braves,Minnesota Twins,4,3,0.909,3.0,1.222,0.691,4.5,1.75,1,-1,1,0,0-18,0-23
2025-04-19,778253,Milwaukee Brewers,Athletics,1,3,0.233,3.0,1.0,0.719,1.0,0.333,-2,2,0,1,0-21,0-24
2025-04-19,778259,Houston Astros,San Diego Padres,3,2,0.681,2.0,1.0,0.632,3.375,1.25,1,-1,1,0,0-23,0-19
2025-04-19,778255,Tampa Bay Rays,New York Yankees,10,8,0.801,7.2,1.7,0.783,8.0,1.556,2,-2,1,0,0-28,0-22
2025-04-19,778264,Boston Red Sox,Chicago White Sox,4,3,0.729,2.7,1.1,0.566,2.893,1.5,1,-1,1,0,0-21,0-19
2025-04-19,778247,Colorado Rockies,Washington Nationals,11,12,0.858,9.0,1.889,1.027,11.0,1.556,-1,1,0,1,0-17,0-22
2025-04-19,778251,Texas Rangers,Los Angeles Dodgers,4,3,0.687,2.0,0.778,0.556,4.5,1.0,1,-1,1,0,0-24,0-17
2025-04-19,778254,Pittsburgh Pirates,Cleveland Guardians,0,3,0.565,3.0,1.333,0.78,0.0,0.889,-3,3,0,1,0-22,0-28
2025-04-19,778262,Baltimore Orioles,Cincinnati Reds,9,5,1.289,5.0,2.444,1.128,10.125,2.25,4,-4,1,0,0-20,0-19
2025-04-19,778258,Toronto Blue Jays,Seattle Mariners,4,8,0.665,5.25,1.5,0.755,2.25,1.333,-4,4,0,1,0-22,0-19
2025-04-19,778257,Chicago Cubs,Arizona Diamondbacks,6,2,0.877,2.0,1.0,0.576,6.75,1.375,4,-4,1,0,0-21,0-22
2025-04-19,778265,Detroit Tigers,Kansas City Royals,3,1,0.579,1.0,0.889,0.516,3.375,1.0,2,-2,1,0,0-19,0-25
2025-04-19,778252,Philadelphia Phillies,Miami Marlins,11,10,1.136,10.0,2.0,1.008,12.375,2.75,1,-1,1,0,0-23,0-18
2025-04-19,778256,New York Mets,St. Louis Cardinals,3,0,0.679,0.0,0.889,0.43,3.375,1.125,3,-3,1,0,0-20,0-20
2025-04-20,778239,Milwaukee Brewers,Athletics,14,1,1.15,1.0,0.556,0.395,12.375,3.0,13,-13,1,0,0-22,0-25
2025-04-20,778232,Los Angeles Angels,San Francisco Giants,5,4,0.681,3.0,1.778,0.734,5.4,1.2,1,-1,1,0,0-17,0-25
2025-04-20,778266,Colorado Rockies,Washington Nationals,3,1,0.694,1.0,1.111,0.528,3.375,1.375,2,-2,1,0,0-18,0-23
2025-04-20,778235,Colorado Rockies,Washington Nationals,2,3,0.521,1.0,1.111,0.465,2.0,0.556,-1,1,0,1,0-19,0-24
2025-04-20,778237,Houston Astros,San Diego Padres,2,3,0.493,3.0,1.556,0.894,2.0,0.889,-1,1,0,1,0-24,0-20
2025-04-20,778234,Texas Rangers,Los Angeles Dodgers,0,1,0.397,1.0,0.778,0.35,0.0,0.889,-1,1,0,1,0-25,0-18
2025-04-20,778236,Chicago Cubs,Arizona Diamondbacks,2,3,0.269,0.818,0.909,0.488,0.818,0.545,-1,1,0,1,0-22,0-23
2025-04-20,778240,Tampa Bay Rays,New York Yankees,0,4,0.316,4.0,1.111,0.849,0.0,0.778,-4,4,0,1,0-29,0-23
2025-04-20,778245,Boston Red Sox,Chicago White Sox,4,8,0.606,7.0,1.333,0.846,1.0,1.111,-4,4,0,1,0-22,0-20
2025-04-20,778246,Detroit Tigers,Kansas City Royals,3,4,0.536,1.8,1.0,0.506,2.7,1.2,-1,1,0,1,0-20,0-26
2025-04-20,778241,Toronto Blue Jays,Seattle Mariners,3,8,0.807,8.0,1.556,0.921,3.0,1.667,-5,5,0,1,0-23,0-20
2025-04-20,778248,Philadelphia Phillies,Miami Marlins,5,7,0.649,4.5,1.4,0.772,4.5,1.3,-2,2,0,1,0-24,0-19
2025-04-20,778249,Atlanta Braves,Minnesota Twins,6,2,0.857,2.0,1.0,0.536,6.75,1.125,4,-4,1,0,0-19,0-24
2025-04-20,778242,Pittsburgh Pirates,Cleveland Guardians,4,5,0.692,3.6,1.0,0.68,3.6,1.4,-1,1,0,1,0-23,0-29
2025-04-20,778250,Baltimore Orioles,Cincinnati Reds,2,24,0.615,24.0,4.0,1.378,1.0,1.0,-22,22,0,1,0-21,0-20
2025-04-20,778244,New York Mets,St. Louis Cardinals,7,4,0.878,4.0,1.222,0.575,7.875,1.75,3,-3,1,0,0-21,0-21
2025-04-21,778226,San Francisco Giants,Milwaukee Brewers,5,2,0.831,2.0,1.222,0.596,5.625,1.625,3,-3,1,0,0-20,0-22
2025-04-21,778231,Houston Astros,Toronto Blue Jays,7,0,0.843,0.0,0.333,0.169,7.875,1.75,7,-7,1,0,0-25,0-20
2025-04-21,778233,Atlanta Braves,St. Louis Cardinals,7,6,0.865,5.0,1.444,0.82,7.875,1.625,1,-1,1,0,0-20,0-22
2025-04-21,778225,New York Mets,Philadelphia Phillies,5,4,0.879,4.0,1.222,0.631,5.625,1.25,1,-1,1,0,0-22,0-21
2025-04-21,778230,Miami Marlins,Cincinnati Reds,6,3,0.91,3.0,1.0,0.593,6.75,1.625,3,-3,1,0,0-25,0-21
2025-04-21,778228,Detroit Tigers,San Diego Padres,6,4,0.925,3.0,1.222,0.637,6.75,2.25,2,-2,1,0,0-21,0-21
2025-04-21,778227,Cleveland Guardians,New York Yankees,6,4,0.914,4.0,1.444,0.828,6.75,1.75,2,-2,1,0,0-16,0-24
2025-04-21,778238,Boston Red Sox,Chicago White Sox,4,2,0.748,2.0,0.889,0.51,4.5,1.625,2,-2,1,0,0-23,0-21
2025-04-22,778210,San Francisco Giants,Milwaukee Brewers,3,11,0.815,10.0,1.889,0.925,3.0,1.667,-8,8,0,1,0-21,0-23
2025-04-22,778212,Arizona Diamondbacks,Tampa Bay Rays,5,1,0.879,1.0,0.889,0.539,5.625,1.25,4,-4,1,0,0-24,0-15
2025-04-22,778211,Los Angeles Angels,Pittsburgh Pirates,3,9,0.535,9.0,2.778,1.058,3.0,0.778,-6,6,0,1,0-18,0-22
2025-04-22,778217,Houston Astros,Toronto Blue Jays,5,1,0.858,1.0,0.444,0.301,5.625,1.5,4,-4,1,0,0-26,0-21
2025-04-22,778216,Minnesota Twins,Chicago White Sox,4,2,0.609,2.0,1.444,0.704,2.25,1.25,2,-2,1,0,0-22,0-22
2025-04-22,778220,Chicago Cubs,Los Angeles Dodgers,11,10,1.218,8.1,1.4,0.89,10.0,2.333,1,-1,1,0,0-23,0-19
2025-04-22,778215,Kansas City Royals,Colorado Rockies,4,3,0.724,2.455,1.0,0.44,2.7,1.2,1,-1,1,0,0-21,0-25
2025-04-22,778213,Athletics,Texas Rangers,5,8,0.989,8.0,1.778,1.02,5.0,1.667,-3,3,0,1,0-21,0-20
2025-04-22,778223,New York Mets,Philadelphia Phillies,5,1,0.754,1.0,1.333,0.597,5.625,1.875,4,-4,1,0,0-23,0-22
2025-04-22,778224,Boston Red Sox,Seattle Mariners,8,3,0.998,3.0,1.333,0.714,7.875,2.25,5,-5,1,0,0-24,0-21
2025-04-22,778222,Washington Nationals,Baltimore Orioles,7,0,1.162,0.0,0.556,0.192,6.75,1.75,7,-7,1,0,0-21,0-22
2025-04-22,778219,Miami Marlins,Cincinnati Reds,4,3,0.808,3.0,1.111,0.641,3.375,1.75,1,-1,1,0,0-26,0-22
2025-04-22,778221,Detroit Tigers,San Diego Padres,0,2,0.256,2.0,0.889,0.523,0.0,0.556,-2,2,0,1,0-22,0-22
2025-04-22,778218,Cleveland Guardians,New York Yankees,3,2,0.468,2.0,1.111,0.608,3.375,1.0,1,-1,1,0,0-17,0-25
2025-04-22,778229,Atlanta Braves,St. Louis Cardinals,4,10,0.799,10.0,2.111,0.908,4.0,1.556,-6,6,0,1,0-21,0-23
2025-04-23,778197,Athletics,Texas Rangers,5,2,0.894,2.0,0.889,0.629,5.625,1.75,3,-3,1,0,0-22,0-21
2025-04-23,778198,San Francisco Giants,Milwaukee Brewers,4,2,0.564,2.0,1.333,0.619,3.375,1.375,2,-2,1,0,0-22,0-24
2025-04-23,778199,Arizona Diamondbacks,Tampa Bay Rays,6,7,0.765,4.909,1.455,0.822,4.091,1.455,-1,1,0,1,0-25,0-16
2025-04-23,778201,Minnesota Twins,Chicago White Sox,6,3,1.094,3.0,1.222,0.516,6.75,2.25,3,-3,1,0,0-23,0-23
2025-04-23,778200,Houston Astros,Toronto Blue Jays,3,1,0.903,1.0,0.778,0.425,3.375,1.75,2,-2,1,0,0-27,0-22
2025-04-23,778205,Chicago Cubs,Los Angeles Dodgers,7,6,0.83,3.0,1.333,0.829,7.875,1.875,1,-1,1,0,0-24,0-20
2025-04-23,778202,Los Angeles Angels,Pittsburgh Pirates,0,3,0.2,3.0,1.444,0.79,0.0,0.222,-3,3,0,1,0-19,0-23
2025-04-23,778204,Washington Nationals,Baltimore Orioles,4,3,0.647,3.0,1.444,0.718,4.5,0.875,1,-1,1,0,0-22,0-23
2025-04-23,778206,Cleveland Guardians,New York Yankees,1,5,0.393,5.0,2.111,0.882,0.0,0.778,-4,4,0,1,0-18,0-26
2025-04-23,778208,Miami Marlins,Cincinnati Reds,2,5,0.515,5.0,1.444,0.696,2.0,0.667,-3,3,0,1,0-27,0-23
2025-04-23,778203,New York Mets,Philadelphia Phillies,4,3,0.694,1.8,1.5,0.616,2.793,1.345,1,-1,1,0,0-24,0-23
2025-04-23,778209,Detroit Tigers,San Diego Padres,6,0,0.922,0.0,0.333,0.175,6.75,1.375,6,-6,1,0,0-23,0-23
2025-04-23,778214,Atlanta Braves,St. Louis Cardinals,4,1,0.802,1.0,1.222,0.57,4.5,1.625,3,-3,1,0,0-22,0-24
2025-04-23,778207,Boston Red Sox,Seattle Mariners,5,8,0.623,6.0,2.0,0.8,5.0,1.111,-3,3,0,1,0-25,0-22
2025-04-24,778192,Athletics,Texas Rangers,4,3,0.677,3.0,1.111,0.76,3.115,1.385,1,-1,1,0,0-23,0-22
2025-04-24,778188,Arizona Diamondbacks,Tampa Bay Rays,4,7,0.557,3.6,1.2,0.663,3.6,0.9,-3,3,0,1,0-26,0-17
2025-04-24,778191,Los Angeles Angels,Pittsburgh Pirates,4,3,0.703,3.0,1.111,0.742,4.5,0.875,1,-1,1,0,0-20,0-24
2025-04-24,778193,Washington Nationals,Baltimore Orioles,1,2,0.369,2.0,0.667,0.367,1.0,0.667,-1,1,0,1,0-23,0-24
2025-04-24,778195,Kansas City Royals,Colorado Rockies,6,2,0.759,2.0,1.444,0.762,5.625,1.625,4,-4,1,0,0-22,0-26
2025-04-24,778190,Kansas City Royals,Colorado Rockies,7,4,0.952,4.0,0.778,0.545,7.875,2.125,3,-3,1,0,0-23,0-27
2025-04-24,778196,Boston Red Sox,Seattle Mariners,3,4,0.561,4.0,1.889,0.699,3.0,0.667,-1,1,0,1,0-26,0-23
2025-04-24,778189,Minnesota Twins,Chicago White Sox,0,3,0.593,3.857,1.857,0.865,0.0,1.143,-3,3,0,1,0-24,0-24
2025-04-24,778194,San Francisco Giants,Milwaukee Brewers,6,5,0.796,3.0,1.667,0.707,6.75,1.75,1,-1,1,0,0-23,0-25
2025-04-25,778177,Arizona Diamondbacks,Atlanta Braves,2,8,0.631,6.0,1.778,0.767,2.0,1.333,-6,6,0,1,0-27,0-25
2025-04-25,778176,Los Angeles Dodgers,Pittsburgh Pirates,0,3,0.479,1.0,1.222,0.518,0.0,0.778,-3,3,0,1,0-20,0-25
2025-04-25,778178,Athletics,Chicago White Sox,6,5,0.802,5.0,1.333,0.773,5.625,1.625,1,-1,1,0,0-24,0-25
2025-04-25,778175,Seattle Mariners,Miami Marlins,4,8,0.681,2.0,1.111,0.757,4.0,1.0,-4,4,0,1,0-24,0-20
2025-04-25,778171,San Francisco Giants,Texas Rangers,0,2,0.285,1.0,0.778,0.493,0.0,0.556,-2,2,0,1,0-24,0-23
2025-04-25,778172,San Diego Padres,Tampa Bay Rays,0,1,0.419,0.0,0.778,0.418,0.0,0.667,-1,1,0,1,0-25,0-18
2025-04-25,778187,Kansas City Royals,Houston Astros,2,0,0.741,0.0,0.444,0.281,2.25,1.125,2,-2,1,0,0-24,0-20
2025-04-25,778184,St. Louis Cardinals,Milwaukee Brewers,3,2,0.7,1.0,1.111,0.592,3.375,1.375,1,-1,1,0,0-24,0-26
2025-04-25,778186,Minnesota Twins,Los Angeles Angels,11,4,1.117,4.0,1.333,0.767,12.375,2.0,7,-7,1,0,0-25,0-28
2025-04-25,778185,New York Yankees,Toronto Blue Jays,2,4,0.767,4.0,1.222,0.736,2.0,1.556,-2,2,0,1,0-24,0-23
2025-04-25,778183,Washington Nationals,New York Mets,5,4,0.891,4.0,1.111,0.572,5.192,1.731,1,-1,1,0,0-24,0-23
2025-04-25,778182,Chicago Cubs,Philadelphia Phillies,4,0,0.87,0.0,1.0,0.489,4.5,1.875,4,-4,1,0,0-25,0-24
2025-04-25,778181,Colorado Rockies,Cincinnati Reds,7,8,0.976,8.0,1.889,0.85,7.0,1.889,-1,1,0,1,0-20,0-24
2025-04-26,778154,Seattle Mariners,Miami Marlins,14,0,1.322,0.0,0.667,0.311,15.75,2.75,14,-14,1,0,0-25,0-21
2025-04-26,778163,Los Angeles Dodgers,Pittsburgh Pirates,8,4,1.086,4.0,1.333,0.716,7.875,2.0,4,-4,1,0,0-21,0-26
2025-04-26,778160,San Diego Padres,Tampa Bay Rays,1,4,0.595,2.0,1.667,0.746,1.0,0.889,-3,3,0,1,0-26,0-19
2025-04-26,778162,Arizona Diamondbacks,Atlanta Braves,7,8,0.867,6.3,1.5,0.841,6.3,1.2,-1,1,0,1,0-28,0-26
2025-04-26,778167,Kansas City Royals,Houston Astros,2,0,0.448,0.0,0.889,0.471,2.25,0.625,2,-2,1,0,0-25,0-21
2025-04-26,778165,Athletics,Chicago White Sox,3,10,0.663,8.0,1.778,0.894,3.0,1.0,-7,7,0,1,0-25,0-26
2025-04-26,778174,Chicago Cubs,Philadelphia Phillies,4,10,0.554,10.0,1.667,0.864,2.0,1.444,-6,6,0,1,0-26,0-25
2025-04-26,778159,San Francisco Giants,Texas Rangers,3,2,0.775,2.0,1.0,0.554,3.24,1.68,1,-1,1,0,0-25,0-24
2025-04-26,778161,Colorado Rockies,Cincinnati Reds,4,6,0.66,6.0,1.778,0.947,4.0,1.0,-2,2,0,1,0-21,0-25
2025-04-26,778164,St. Louis Cardinals,Milwaukee Brewers,6,5,0.927,5.0,1.444,0.794,6.48,1.8,1,-1,1,0,0-25,0-27
2025-04-26,778166,Minnesota Twins,Los Angeles Angels,5,1,0.834,1.0,0.556,0.406,5.625,2.25,4,-4,1,0,0-26,0-29
2025-04-26,778180,Detroit Tigers,Baltimore Orioles,6,2,0.758,2.0,1.222,0.567,6.75,1.75,4,-4,1,0,0-24,0-25
2025-04-26,778168,Detroit Tigers,Baltimore Orioles,4,3,0.798,3.0,1.444,0.793,4.5,1.75,1,-1,1,0,0-25,0-26
2025-04-26,778169,Cleveland Guardians,Boston Red Sox,3,7,0.621,7.0,1.889,0.855,3.0,1.0,-4,4,0,1,0-19,0-25
2025-04-26,778179,Cleveland Guardians,Boston Red Sox,5,4,0.769,4.0,1.333,0.737,5.625,1.375,1,-1,1,0,0-20,0-26
2025-04-26,778173,Washington Nationals,New York Mets,0,2,0.469,2.0,1.0,0.598,0.0,1.0,-2,2,0,1,0-25,0-24
2025-04-27,778151,San Francisco Giants,Texas Rangers,3,2,0.482,2.0,1.111,0.743,2.25,1.125,1,-1,1,0,0-26,0-25
2025-04-27,778136,Seattle Mariners,Miami Marlins,7,6,0.945,6.0,1.333,0.859,7.875,1.75,1,-1,1,0,0-26,0-22
2025-04-27,778147,Arizona Diamondbacks,Atlanta Braves,6,4,0.968,3.0,1.667,0.807,5.625,1.375,2,-2,1,0,0-29,0-27
2025-04-27,778146,San Diego Padres,Tampa Bay Rays,2,4,0.437,4.0,1.333,0.742,2.0,0.889,-2,2,0,1,0-27,0-20
2025-04-27,778145,Los Angeles Dodgers,Pittsburgh Pirates,9,2,1.047,2.0,1.111,0.727,7.875,2.375,7,-7,1,0,0-22,0-27
2025-04-27,778158,Chicago Cubs,Philadelphia Phillies,1,3,0.277,1.8,1.1,0.562,0.9,0.4,-2,2,0,1,0-27,0-26
2025-04-27,778149,Athletics,Chicago White Sox,3,2,0.587,0.9,1.3,0.703,1.929,0.964,1,-1,1,0,0-26,0-27
2025-04-27,778148,Colorado Rockies,Cincinnati Reds,1,8,0.291,8.0,2.0,0.876,1.0,0.556,-7,7,0,1,0-22,0-26
2025-04-27,778155,Detroit Tigers,Baltimore Orioles,7,0,0.776,0.0,0.667,0.397,7.875,1.75,7,-7,1,0,0-26,0-27
2025-04-27,778152,Kansas City Royals,Houston Astros,3,7,0.79,7.0,1.333,0.808,3.0,1.333,-4,4,0,1,0-26,0-22
2025-04-27,778144,Minnesota Twins,Los Angeles Angels,5,0,0.688,0.0,0.667,0.388,4.5,1.25,5,-5,1,0,0-27,0-30
2025-04-27,778157,Cleveland Guardians,Boston Red Sox,3,13,0.718,12.0,2.222,1.119,3.0,1.333,-10,10,0,1,0-21,0-27
2025-04-27,778170,New York Yankees,Toronto Blue Jays,5,1,0.864,1.0,0.778,0.419,5.625,1.375,4,-4,1,0,0-25,0-24
2025-04-27,778156,New York Yankees,Toronto Blue Jays,11,2,1.065,1.0,1.444,0.676,12.375,2.5,9,-9,1,0,0-26,0-25
2025-04-27,778153,Washington Nationals,New York Mets,8,7,0.848,6.0,1.556,0.769,7.56,1.44,1,-1,1,0,0-26,0-25
2025-04-27,778150,St. Louis Cardinals,Milwaukee Brewers,1,7,0.576,7.0,1.556,0.736,1.0,1.444,-6,6,0,1,0-26,0-28
2025-04-28,778132,Los Angeles Dodgers,Miami Marlins,7,6,0.864,4.5,1.2,0.651,5.786,2.036,1,-1,1,0,0-23,0-23
2025-04-28,778137,Colorado Rockies,Atlanta Braves,3,6,0.682,6.0,1.778,0.801,3.0,1.111,-3,3,0,1,0-23,0-28
2025-04-28,778142,Houston Astros,Detroit Tigers,8,5,0.888,5.0,1.0,0.75,4.5,1.5,3,-3,1,0,0-28,0-25
2025-04-28,778143,Texas Rangers,Athletics,1,2,0.441,2.0,1.333,0.646,1.0,0.889,-1,1,0,1,0-26,0-26
2025-04-28,778141,Cincinnati Reds,St. Louis Cardinals,3,1,0.886,1.0,0.778,0.502,3.375,1.5,2,-2,1,0,0-25,0-25
2025-04-28,778139,Cleveland Guardians,Minnesota Twins,1,11,0.507,11.0,2.222,1.039,1.0,1.0,-10,10,0,1,0-22,0-25
2025-04-28,778138,Washington Nationals,New York Mets,5,19,0.881,19.0,3.0,1.336,5.0,1.778,-14,14,0,1,0-27,0-26
2025-04-28,778140,Baltimore Orioles,New York Yankees,4,3,0.775,2.0,1.222,0.632,4.5,1.375,1,-1,1,0,0-22,0-27
2025-04-29,778123,Los Angeles Dodgers,Miami Marlins,15,2,1.292,2.0,1.111,0.592,15.75,3.25,13,-13,1,0,0-24,0-24
2025-04-29,778126,San Diego Padres,San Francisco Giants,7,4,0.802,4.0,0.889,0.582,7.875,1.5,3,-3,1,0,0-28,0-26
2025-04-29,778121,Seattle Mariners,Los Angeles Angels,5,3,0.82,3.0,1.222,0.725,5.625,1.625,2,-2,1,0,0-27,0-31
2025-04-29,778120,Colorado Rockies,Atlanta Braves,2,8,0.533,8.0,1.778,0.86,2.0,0.889,-6,6,0,1,0-24,0-29
2025-04-29,778124,Houston Astros,Detroit Tigers,6,4,0.827,4.0,1.222,0.765,6.75,1.875,2,-2,1,0,0-29,0-26
2025-04-29,778122,Texas Rangers,Athletics,15,2,1.136,2.0,1.111,0.638,16.875,3.375,13,-13,1,0,0-27,0-27
2025-04-29,778125,Chicago White Sox,Milwaukee Brewers,2,7,0.569,6.0,2.0,0.778,2.0,0.778,-5,5,0,1,0-24,0-29
2025-04-29,778127,Toronto Blue Jays,Boston Red Sox,2,10,0.479,10.0,1.889,1.159,2.0,0.778,-8,8,0,1,0-24,0-28
2025-04-29,778128,Tampa Bay Rays,Kansas City Royals,1,3,0.642,3.0,1.222,0.596,1.0,1.111,-2,2,0,1,0-30,0-27
2025-04-29,778129,Cleveland Guardians,Minnesota Twins,2,1,0.706,1.0,0.889,0.586,2.25,1.0,1,-1,1,0,0-23,0-26
2025-04-29,778133,Baltimore Orioles,New York Yankees,3,15,0.429,13.0,2.556,1.317,3.0,0.667,-12,12,0,1,0-23,0-28
2025-04-29,778130,New York Mets,Arizona Diamondbacks,8,3,0.937,2.0,1.0,0.549,9.0,1.5,5,-5,1,0,0-25,0-24
2025-04-29,778131,Philadelphia Phillies,Washington Nationals,7,6,0.756,3.0,1.333,0.86,7.269,1.154,1,-1,1,0,0-25,0-25
2025-04-29,778135,Pittsburgh Pirates,Chicago Cubs,0,9,0.52,9.0,2.0,1.239,0.0,1.111,-9,9,0,1,0-24,0-18
2025-04-30,778106,Texas Rangers,Athletics,1,7,0.573,7.0,1.444,0.842,1.0,1.333,-6,6,0,1,0-28,0-28
2025-04-30,778111,Chicago White Sox,Milwaukee Brewers,4,6,0.713,4.0,1.444,0.712,4.0,1.667,-2,2,0,1,0-25,0-30
2025-04-30,778117,New York Mets,Arizona Diamondbacks,3,4,0.82,4.0,1.111,0.619,3.0,1.778,-1,1,0,1,0-26,0-25
2025-04-30,778114,Toronto Blue Jays,Boston Red Sox,7,6,0.833,5.4,1.2,0.746,5.786,1.5,1,-1,1,0,0-25,0-29
2025-04-30,778113,Tampa Bay Rays,Kansas City Royals,0,3,0.399,3.0,1.333,0.741,0.0,1.0,-3,3,0,1,0-31,0-28
2025-04-30,778118,Philadelphia Phillies,Washington Nationals,7,2,0.94,2.0,0.889,0.451,7.875,1.625,5,-5,1,0,0-26,0-26
2025-04-30,778112,Pittsburgh Pirates,Chicago Cubs,4,3,0.816,3.0,1.111,0.563,3.375,1.625,1,-1,1,0,0-25,0-19
2025-04-30,778115,Baltimore Orioles,New York Yankees,5,4,0.822,4.0,1.333,0.71,5.625,1.625,1,-1,1,0,0-24,0-29
2025-04-30,778105,San Diego Padres,San Francisco Giants,5,3,0.858,3.0,0.889,0.612,5.625,1.75,2,-2,1,0,0-29,0-27
2025-04-30,778104,Seattle Mariners,Los Angeles Angels,9,3,0.829,3.0,1.444,0.694,9.0,1.875,6,-6,1,0,0-28,0-32
2025-04-30,778109,Los Angeles Dodgers,Miami Marlins,12,7,1.264,7.0,1.222,0.762,13.5,2.75,5,-5,1,0,0-25,0-25
2025-04-30,778102,Colorado Rockies,Atlanta Braves,2,1,0.536,1.0,0.667,0.282,2.25,0.625,1,-1,1,0,0-25,0-30
2025-04-30,778110,Houston Astros,Detroit Tigers,4,7,0.817,2.0,1.333,0.797,4.0,1.778,-3,3,0,1,0-30,0-27
2025-04-30,778119,Cincinnati Reds,St. Louis Cardinals,1,9,0.441,9.0,1.111,0.708,1.0,0.778,-8,8,0,1,0-26,0-26
2025-04-30,778134,Cincinnati Reds,St. Louis Cardinals,0,6,0.282,6.0,1.556,1.013,0.0,0.556,-6,6,0,1,0-27,0-27
2025-04-30,778116,Cleveland Guardians,Minnesota Twins,4,2,0.545,2.0,0.889,0.517,4.5,0.75,2,-2,1,0,0-24,0-27
2025-05-01,778098,San Francisco Giants,Colorado Rockies,3,4,0.717,4.0,1.111,0.66,3.0,1.222,-1,1,0,1,0-27,0-28
2025-05-01,778101,Los Angeles Angels,Detroit Tigers,4,10,0.74,10.0,1.778,1.011,4.0,1.111,-6,6,0,1,0-21,0-28
2025-05-01,778095,Toronto Blue Jays,Boston Red Sox,4,2,0.748,2.0,0.889,0.478,4.5,1.0,2,-2,1,0,0-26,0-30
2025-05-01,778096,Texas Rangers,Athletics,0,3,0.256,3.0,1.444,0.569,0.0,0.556,-3,3,0,1,0-29,0-29
2025-05-01,778099,Philadelphia Phillies,Washington Nationals,2,4,0.658,1.0,1.111,0.517,2.0,1.222,-2,2,0,1,0-27,0-27
2025-05-01,778094,Chicago White Sox,Milwaukee Brewers,8,0,0.806,0.0,0.667,0.295,9.0,1.625,8,-8,1,0,0-26,0-31
2025-05-01,778097,Tampa Bay Rays,Kansas City Royals,2,8,0.571,8.0,2.222,0.983,2.0,0.889,-6,6,0,1,0-32,0-29
2025-05-01,778103,New York Mets,Arizona Diamondbacks,2,4,0.625,4.0,1.556,0.83,2.0,1.0,-2,2,0,1,0-27,0-26
2025-05-01,778107,Cincinnati Reds,St. Louis Cardinals,9,1,0.823,0.0,0.778,0.316,9.0,1.625,8,-8,1,0,0-28,0-28
2025-05-01,778100,Pittsburgh Pirates,Chicago Cubs,3,8,0.51,8.0,1.667,1.015,2.0,0.889,-5,5,0,1,0-26,0-20
2025-05-01,778108,Cleveland Guardians,Minnesota Twins,4,3,0.631,1.8,1.6,0.772,2.893,1.5,1,-1,1,0,0-25,0-28
2025-05-02,778082,San Francisco Giants,Colorado Rockies,4,0,0.704,0.0,0.556,0.274,4.5,1.125,4,-4,1,0,0-28,0-29
2025-05-02,778085,Los Angeles Angels,Detroit Tigers,1,9,0.414,9.0,1.778,1.159,1.0,0.444,-8,8,0,1,0-22,0-29
2025-05-02,778084,St. Louis Cardinals,New York Mets,3,9,0.609,7.0,2.333,1.139,3.0,1.111,-6,6,0,1,0-27,0-27
2025-05-02,778080,Milwaukee Brewers,Chicago Cubs,0,10,0.373,10.0,1.778,0.936,0.0,0.778,-10,10,0,1,0-23,0-21
